Open,High,Low,Close,Volume,Ticker,Change,upper_band,lower_band
2699,2793,2606,2699,263600,APS,0.0,0.0,0.0
2699,2793,2699,2793,201300,APS,0.03482771396813633,0.0,0.0
2793,2793,2606,2793,116000,APS,0.0,0.0,0.0
2793,2793,2606,2793,95800,APS,0.0,0.0,0.0
2793,2793,2699,2793,73100,APS,0.0,0.0,0.0
2793,2886,2793,2793,233800,APS,0.0,0.0,0.0
2793,2793,2606,2793,122700,APS,0.0,0.0,0.0
2699,2793,2699,2793,114300,APS,0.0,0.0,0.0
2793,2886,2699,2793,326900,APS,0.0,0.0,0.0
2793,2886,2699,2793,112500,APS,0.0,0.0,0.0
2793,2793,2699,2699,189300,APS,-0.03365556749015397,0.0,0.0
2699,2793,2606,2793,189400,APS,0.03482771396813633,0.0,0.0
2699,2793,2699,2793,152600,APS,0.0,0.0,0.0
2793,2793,2699,2699,136500,APS,-0.03365556749015397,0.0,0.0
2699,2793,2699,2699,181500,APS,0.0,0.0,0.0
2699,2699,2699,2699,93400,APS,0.0,0.0,0.0
2699,2793,2699,2699,245200,APS,0.0,0.0,0.0
2699,2793,2699,2793,36303,APS,0.03482771396813633,0.0,0.0
2699,2793,2699,2699,259900,APS,-0.03365556749015397,0.0,0.0
2606,2793,2606,2699,183800,APS,0.0,0.0,0.0
2699,2699,2513,2699,139200,APS,0.0,2847.5008143286477,2663.2991856713525
2699,2793,2606,2793,462900,APS,0.03482771396813633,2847.5008143286477,2663.2991856713525
2793,2793,2606,2793,51700,APS,0.0,2847.5008143286477,2663.2991856713525
2793,2793,2606,2793,185300,APS,0.0,2847.5008143286477,2663.2991856713525
2699,2793,2699,2793,45200,APS,0.0,2847.5008143286477,2663.2991856713525
2793,2793,2699,2699,281100,APS,-0.03365556749015397,2844.228819088022,2657.1711809119774
2699,2793,2699,2699,117200,APS,0.0,2840.0000000000005,2651.9999999999995
2606,2793,2606,2793,144700,APS,0.03482771396813633,2840.0000000000005,2651.9999999999995
2793,2793,2699,2793,17500,APS,0.0,2840.0000000000005,2651.9999999999995
2793,2793,2699,2793,12100,APS,0.0,2840.0000000000005,2651.9999999999995
2699,2699,2606,2699,448200,APS,-0.03365556749015397,2840.0000000000005,2651.9999999999995
2699,2699,2513,2606,226100,APS,-0.03445720637273064,2846.0324026066355,2627.2675973933647
2606,2606,2513,2606,86400,APS,0.0,2847.2734970733127,2607.3265029266877
2513,2606,2513,2513,120810,APS,-0.035686876438986936,2869.8960170643068,2566.1039829356932
2513,2606,2420,2606,298100,APS,0.03700756068444089,2872.7943790166346,2553.905620983365
2513,2606,2420,2513,188800,APS,-0.035686876438986936,2885.8834127711416,2522.2165872288588
2420,2606,2420,2513,56200,APS,0.0,2894.7808726172047,2494.7191273827953
2513,2513,2513,2513,24500,APS,0.0,2890.2836488490584,2471.2163511509416
2513,2513,2420,2513,161400,APS,0.0,2893.0798490727284,2449.8201509272712
2513,2513,2420,2513,96600,APS,0.0,2893.7602545225504,2430.5397454774497
2420,2513,2420,2420,214900,APS,-0.03700756068444089,2901.815141503816,2394.5848584961836
2420,2513,2420,2420,193400,APS,0.0,2892.51575822719,2366.5842417728104
2420,2513,2420,2420,123200,APS,0.0,2877.7309577241763,2344.069042275824
2420,2420,2420,2420,179900,APS,0.0,2857.7004661890824,2326.7995338109176
2327,2513,2327,2513,412100,APS,0.03842975206611565,2829.000772680766,2327.499227319234
2513,2699,2513,2699,357912,APS,0.07401512136888178,2829.000772680766,2327.499227319234
2606,2699,2513,2606,243200,APS,-0.03445720637273064,2818.604816279193,2328.5951837208067
2513,2606,2513,2606,181000,APS,0.0,2788.4382021873616,2340.0617978126384
2606,2606,2513,2606,124100,APS,0.0,2754.384234966078,2355.415765033922
2606,2606,2513,2513,271000,APS,-0.035686876438986936,2708.3000000000047,2373.4999999999955
2513,2513,2420,2420,43600,APS,-0.03700756068444089,2685.5961156158623,2368.3038843841373
2420,2513,2420,2513,104000,APS,0.03842975206611565,2676.803203850282,2367.7967961497184
2513,2513,2420,2513,189600,APS,0.0,2667.319335536715,2367.9806644632854
2513,2606,2513,2606,73500,APS,0.03700756068444089,2676.803203850282,2367.7967961497184
2606,2699,2606,2699,450900,APS,0.03568687643898705,2696.148670207545,2357.7513297924547
2606,2606,2513,2606,36600,APS,-0.03445720637273064,2704.0893040162246,2359.1106959837753
2513,2606,2513,2513,141000,APS,-0.035686876438986936,2704.0893040162246,2359.1106959837753
2513,2606,2513,2606,153000,APS,0.03700756068444089,2711.4754262371803,2361.0245737628197
2606,2699,2513,2606,177300,APS,0.0,2718.3326914635563,2363.467308536444
2606,2793,2606,2793,393100,APS,0.07175748273215654,2762.8749023319915,2346.9250976680087
2699,2793,2606,2606,105100,APS,-0.066953097028285,2763.6749107030787,2364.725089296921
2699,2699,2606,2699,44400,APS,0.03568687643898705,2774.331828924091,2381.968171075909
2699,2793,2606,2699,316000,APS,0.0,2780.8526423656135,2403.3473576343863
2699,2793,2699,2699,68400,APS,0.0,2782.716323899042,2429.3836761009584
2699,2793,2606,2699,130900,APS,0.0,2791.0238739824485,2439.6761260175513
2793,2793,2606,2699,258200,APS,0.0,2791.0238739824485,2439.6761260175513
2699,2793,2606,2793,205000,APS,0.03482771396813633,2816.5490031248564,2432.850996875143
2793,2793,2606,2606,69210,APS,-0.066953097028285,2816.5490031248564,2432.850996875143
2606,2793,2606,2793,81600,APS,0.07175748273215654,2839.114355752045,2428.9856442479554
2793,2793,2606,2699,97600,APS,-0.03365556749015397,2842.3939901127414,2444.3060098872584
