Open,High,Low,Close,Volume,Ticker,Change,upper_band,lower_band
13740,14830,13490,14350,7478023,ABB,0.044395924308588075,14707.537258101596,12996.462741898404
14350,14410,12210,13190,4378431,ABB,-0.08083623693379793,14728.839629332542,12933.160370667458
13370,13670,12880,13310,2448132,ABB,0.00909780136467031,14734.999999999998,12915.000000000002
13310,13360,12330,12640,3116700,ABB,-0.050338091660405704,14813.862055405241,12775.137944594759
12510,13130,12450,13000,1554100,ABB,0.028481012658227778,14829.940189675943,12740.059810324057
13000,13130,12750,12820,1384000,ABB,-0.013846153846153841,14871.355915278093,12643.644084721907
12570,12750,11110,11290,4840700,ABB,-0.11934477379095165,15198.037365224303,12126.962634775697
10990,11910,10930,11780,2781000,ABB,0.043401240035429556,15315.486721166715,11832.513278833285
10990,12030,10990,11720,1264600,ABB,-0.005093378607809895,15379.611826796017,11554.388173203983
11780,12030,11470,12030,1509300,ABB,0.026450511945392385,15388.22145550896,11374.77854449104
12030,12090,11600,11720,1219200,ABB,-0.02576891105569412,15404.773758252451,11156.226241747549
11470,11650,11290,11540,1263000,ABB,-0.015358361774744034,15370.281549206324,10934.718450793676
11540,11840,11540,11780,1117500,ABB,0.020797227036395194,15268.324613324286,10792.675386675714
11720,11720,11540,11600,832500,ABB,-0.015280135823429575,15160.028515877484,10644.971484122516
11600,12330,11600,12330,2329100,ABB,0.06293103448275872,14983.178137802322,10626.821862197678
12270,12640,12270,12640,2166900,ABB,0.02514193025141931,14766.71242801813,10666.28757198187
12640,12820,12330,12690,2257800,ABB,0.003955696202531556,14467.124082933033,10769.875917066967
12690,13060,12510,13000,3198900,ABB,0.024428684003152012,14320.55082736053,10818.44917263947
12880,13000,12750,12880,1607000,ABB,-0.009230769230769265,14090.7931089695,10914.2068910305
12750,13000,12690,12950,1215700,ABB,0.005434782608695565,13963.067998458735,10962.932001541265
12950,13000,12820,12880,2064100,ABB,-0.00540540540540535,13634.979425763428,11144.020574236572
12820,13000,12640,12880,1789600,ABB,0.0,13586.524638924915,11161.475361075085
12880,13430,12880,13430,3097100,ABB,0.04270186335403725,13612.022727063099,11147.977272936901
13430,13610,13250,13360,2453700,ABB,-0.005212211466865235,13716.482987201292,11115.517012798708
13360,13490,13250,13360,1754200,ABB,0.0,13775.631842198149,11092.368157801851
13360,13360,12820,13250,2317000,ABB,-0.00823353293413176,13834.448512454324,11076.551487545676
13060,13550,13000,13490,2438400,ABB,0.01811320754716972,13905.447387026818,11225.552612973182
13490,13850,13430,13670,2727400,ABB,0.013343217197924417,14031.247607108211,11288.752392891789
13670,13670,13430,13610,1163400,ABB,-0.004389173372348232,14114.051028832679,11394.948971167321
13550,13550,13250,13430,2105500,ABB,-0.013225569434239581,14171.74125530656,11477.25874469344
13430,13430,12390,12640,3605500,ABB,-0.05882352941176472,14123.264542920973,11617.735457079027
12640,12640,12270,12330,2732700,ABB,-0.024525316455696222,14035.859671539929,11784.140328460071
12330,12510,12210,12390,1671900,ABB,0.0048661800486617945,13971.29532400957,11909.70467599043
12390,12510,12210,12510,878800,ABB,0.009685230024213176,13841.532582664153,12130.467417335847
12510,12750,12270,12450,981300,ABB,-0.004796163069544335,13830.56067162728,12153.43932837272
12210,12450,12090,12390,1801400,ABB,-0.004819277108433773,13845.67492459664,12113.32507540336
12390,12510,12210,12510,1453800,ABB,0.009685230024213176,13852.122935273348,12088.877064726652
12510,12690,12330,12390,1389200,ABB,-0.00959232613908878,13856.929659243278,12023.070340756722
12390,12450,12210,12330,1651400,ABB,-0.004842615012106588,13867.1910495024,11957.8089504976
12330,12450,12270,12390,2020500,ABB,0.0048661800486617945,13865.631489658748,11903.368510341252
12450,13060,12450,12820,3922500,ABB,0.03470540758676344,13863.035022299253,11899.964977700747
13730,13730,12690,12750,1270000,ABB,-0.005460218408736339,13858.209031691631,11891.790968308369
12750,12750,12570,12690,1401200,ABB,-0.004705882352941226,13790.084029904921,11885.915970095079
13130,13130,12570,12640,1618300,ABB,-0.003940110323089052,13726.458760572907,11877.541239427093
12640,12640,12330,12450,1299900,ABB,-0.015031645569620222,13655.861440134051,11857.138559865949
12390,12450,12270,12330,958800,ABB,-0.009638554216867434,13598.22687241065,11822.77312758935
12270,12570,12210,12450,1177600,ABB,0.009732360097323589,13476.602071871228,11840.397928128772
12510,12640,12390,12640,991900,ABB,0.015261044176706928,13280.887230922204,11933.112769077796
12510,12880,12510,12750,2198700,ABB,0.008702531645569556,13063.615852430641,12064.384147569359
12820,13360,12750,13060,3370900,ABB,0.02431372549019617,12929.503906230126,12161.496093769874
13060,13060,12690,12820,2124600,ABB,-0.018376722817764146,12955.023407555658,12153.976592444342
12750,13000,12750,13000,1265300,ABB,0.014040561622464809,13018.748186299137,12157.251813700863
13060,13430,12880,13310,4083700,ABB,0.02384615384615385,13156.968450291215,12111.031549708785
13310,13670,13250,13430,4322700,ABB,0.009015777610818843,13303.44205825401,12056.55794174599
13360,13670,12820,12880,1798100,ABB,-0.04095309009679826,13321.379827063274,12081.620172936726
12820,13000,12510,13000,1585700,ABB,0.009316770186335477,13347.584275302737,12116.415724697263
12750,12880,12570,12690,1209800,ABB,-0.02384615384615385,13348.549174964459,12133.450825035541
12690,12950,12690,12880,1063900,ABB,0.014972419227738287,13353.66579295297,12177.33420704703
12820,12820,12510,12570,1924000,ABB,-0.024068322981366408,13338.815419349938,12216.184580650062
12570,12640,12390,12510,2499200,ABB,-0.004773269689737458,13330.501828150505,12236.498171849495
12450,12640,12390,12570,784200,ABB,0.004796163069544335,13325.469115460903,12216.530884539097
12570,12640,12450,12640,721800,ABB,0.005568814638027053,13322.867921574247,12208.132078425753
12690,12750,12570,12640,662900,ABB,0.0,13322.145777056392,12203.854222943608
10740,12690,10740,12640,782000,ABB,0.0,13322.145777056392,12203.854222943608
12570,12950,12570,12950,1348200,ABB,0.024525316455696222,13333.475938974392,12242.524061025608
10860,13130,10860,12880,809200,ABB,-0.00540540540540535,13319.741013801928,12311.258986198072
10990,12950,10990,12880,785100,ABB,0.0,13312.94537501692,12361.05462498308
12210,13060,12210,12880,1576200,ABB,0.0,13316.49973262024,12381.50026737976
12210,13000,12210,12950,1620100,ABB,0.005434782608695565,13326.157361067977,12391.842638932023
12510,13000,12510,12820,1029200,ABB,-0.010038610038610063,13305.130985636199,12388.869014363801
12510,12880,12510,12750,770100,ABB,-0.005460218408736339,13303.46847718077,12383.53152281923
12510,12950,12510,12820,1381700,ABB,0.005490196078431264,13288.877596278684,12380.122403721316
12690,12950,12690,12880,922700,ABB,0.004680187207488196,13212.754924922752,12413.245075077248
12510,12950,12510,12820,938000,ABB,-0.004658385093167738,13065.26315177193,12499.73684822807
12510,12820,12510,12570,1186100,ABB,-0.01950078003120126,13060.468908063522,12473.531091936478
12690,12690,12510,12690,1239600,ABB,0.009546539379474916,13026.256255615765,12476.743744384235
10860,13430,10860,13130,2599400,ABB,0.03467297084318366,13092.013735967534,12454.986264032466
13180,13360,13000,13060,2252000,ABB,-0.005331302361005319,13122.021722427293,12442.978277572707
12270,13250,12270,13130,2171300,ABB,0.0053598774885146305,13167.233794306056,12453.766205693944
13130,13310,13060,13250,2903000,ABB,0.009139375476009182,13224.79961569023,12470.20038430977
13430,13670,13180,13430,5278600,ABB,0.0135849056603774,13323.419161045102,12457.580838954898
13610,14840,13430,14220,8673700,ABB,0.05882352941176472,13679.020260457723,12259.979739542277
14650,14650,14100,14220,3339200,ABB,0.0,13925.706361126044,12171.293638873956
14040,14350,13850,13980,2347400,ABB,-0.016877637130801704,14059.798152068506,12171.201847931494
13980,14160,13670,13920,5121400,ABB,-0.0042918454935622075,14167.123123051202,12160.876876948798
14750,15220,14410,14610,3071000,ABB,0.049568965517241326,14424.543866301423,12076.456133698577
14610,14680,14210,14410,1800500,ABB,-0.013689253935660561,14590.488820686593,12063.511179313407
14410,14410,13870,14150,2919800,ABB,-0.018043025676613422,14685.018829527016,12095.981170472984
13870,14350,13870,14350,1483900,ABB,0.014134275618374659,14802.69931455801,12118.30068544199
11990,14410,11990,14150,1393800,ABB,-0.013937282229965153,14867.464098735954,12186.535901264046
12450,14350,12450,14070,1259300,ABB,-0.005653710247349841,14903.58918048334,12282.41081951666
14210,14210,14010,14150,1162400,ABB,0.005685856432125158,14941.100171660411,12377.899828339589
14010,14350,14010,14070,1705900,ABB,-0.005653710247349841,14960.175249511525,12477.824750488475
14010,14750,14010,14480,3820600,ABB,0.029140014214641186,15013.257198121024,12590.742801878976
14270,15750,14270,15280,7423900,ABB,0.05524861878453047,15173.232576247789,12701.767423752211
15490,15490,14680,15080,1952800,ABB,-0.01308900523560208,15248.521716126063,12865.478283873937
15490,16500,14880,16300,11771200,ABB,0.0809018567639257,15683.00775125721,12747.99224874279
16500,16500,15890,16160,4010100,ABB,-0.008588957055214674,15966.325491712672,12774.674508287328
16090,16300,15690,15830,3106900,ABB,-0.020420792079207883,16115.474844523975,12895.525155476025
15220,15550,15150,15420,3617200,ABB,-0.02590018951358186,16162.204120909124,13065.795879090876
15350,15690,14820,14950,4848800,ABB,-0.030479896238651105,16144.661472645781,13235.338527354219
13130,15220,13130,15150,2976600,ABB,0.013377926421404673,16187.544796000453,13285.455203999547
14880,15220,14880,14950,986800,ABB,-0.01320132013201325,16206.863312871905,13339.136687128095
12860,15080,12860,14410,3212700,ABB,-0.036120401337792596,16192.605503887313,13396.394496112687
14480,14550,13600,13870,3236400,ABB,-0.03747397640527417,16196.515574851343,13387.484425148657
13130,14350,13130,14210,1396300,ABB,0.024513338139870333,16197.546912591793,13346.453087408207
14150,14480,14010,14150,3262800,ABB,-0.004222378606615007,16202.147948063535,13315.852051936465
14750,14750,14070,14270,877500,ABB,0.008480565371024706,16198.938631880736,13331.061368119264
12450,14480,12450,14210,1211600,ABB,-0.0042046250875963365,16201.310084493278,13314.689915506722
14010,14270,14010,14150,1714100,ABB,-0.004222378606615007,16201.310084493278,13314.689915506722
14150,14210,13940,14070,1767600,ABB,-0.005653710247349841,16201.310084493278,13314.689915506722
13870,14270,13870,14070,1406400,ABB,0.0,16204.453722115944,13303.546277884056
13870,14150,13870,14010,1387500,ABB,-0.004264392324093813,16207.336499576933,13294.663500423067
13810,14070,13810,14070,1793300,ABB,0.004282655246252709,16212.828910869648,13248.171089130352
14070,14270,14010,14210,1497700,ABB,0.00995024875621886,16153.361744288979,13200.638255711021
14270,14270,14010,14150,1119000,ABB,-0.004222378606615007,16111.735632841715,13149.264367158285
14820,14820,13940,14070,1398700,ABB,-0.005653710247349841,15803.412706259165,13234.587293740835
14270,14270,13600,13810,3309500,ABB,-0.018479033404406486,15476.884117420374,13326.115882579626
14270,14410,13810,14350,3437300,ABB,0.03910209992758862,15180.116560946359,13474.883439053641
14350,16160,14350,15080,5588500,ABB,0.050871080139372804,15085.315461900442,13535.684538099558
15350,15830,15080,15490,4800800,ABB,0.027188328912466808,15228.496632990269,13446.503367009731
15490,15630,15080,15150,3042000,ABB,-0.021949644932214296,15228.496632990269,13446.503367009731
15280,15420,14480,14610,4669100,ABB,-0.035643564356435675,15176.384922171197,13464.615077828803
14820,15150,14610,14820,2314700,ABB,0.014373716632443578,15223.698136397712,13458.301863602288
15080,15150,14680,14880,2677300,ABB,0.004048582995951344,15276.198253643577,13506.801746356423
15080,15220,14820,14880,4338700,ABB,0.0,15330.17401641894,13519.82598358106
14950,15150,14480,14610,2683000,ABB,-0.01814516129032262,15347.413141998712,13548.586858001288
14820,14820,14550,14820,2355900,ABB,0.014373716632443578,15385.037794706737,13565.962205293263
14820,14820,14210,14210,3094700,ABB,-0.04116059379217274,15385.037794706737,13565.962205293263
14480,14480,14070,14150,2110900,ABB,-0.004222378606615007,15385.037794706737,13565.962205293263
14210,14550,13870,14480,3345800,ABB,0.023321554770318054,15386.334768500026,13605.665231499974
14480,14880,14350,14410,2867200,ABB,-0.004834254143646355,15382.898844694022,13643.101155305978
14480,14880,14480,14750,3184700,ABB,0.02359472588480216,15393.729814573358,13706.270185426642
14750,14820,14210,14210,3638700,ABB,-0.0366101694915254,15386.893969130993,13727.106030869007
14210,14480,13870,14010,2371100,ABB,-0.014074595355383579,15397.931254567604,13696.068745432396
14070,14210,13940,14150,1025900,ABB,0.009992862241256173,15397.931254567604,13696.068745432396
14480,14480,13940,14210,1405700,ABB,0.004240282685512353,15391.31475563255,13716.68524436745
14150,14480,14070,14350,2477900,ABB,0.009852216748768461,15352.878228738184,13809.121771261816
14480,14480,14070,14150,2146400,ABB,-0.013937282229965153,15359.591148821743,13782.408851178257
14150,14610,14070,14550,2160700,ABB,0.028268551236749095,15297.719091632704,13791.280908367296
14610,15490,14610,15220,5024900,ABB,0.0460481099656358,15223.15316224084,13838.84683775916
15350,15420,15150,15220,2044700,ABB,0.0,15239.722659874167,13829.277340125833
15220,15630,15220,15490,3044500,ABB,0.017739816031537403,15397.67702604504,13759.32297395496
15490,15830,15420,15630,3806000,ABB,0.009038089089735246,15553.856138665193,13684.143861334807
15830,15830,15420,15550,3860800,ABB,-0.0051183621241203126,15666.992483954413,13638.007516045587
15630,15630,15350,15490,5549400,ABB,-0.0038585209003215715,15757.89720438747,13608.10279561253
15450,16640,15450,16550,7923400,ABB,0.06843124596513883,16126.78877334198,13433.21122665802
16550,16820,16270,16450,2765600,ABB,-0.0060422960725075026,16392.751448978906,13330.248551021095
16550,16550,15730,15910,4202300,ABB,-0.03282674772036476,16512.006627261602,13380.993372738398
15640,16000,15550,15820,2809600,ABB,-0.0056568196103079504,16594.813087879826,13465.186912120174
15820,15910,15640,15910,1761300,ABB,0.00568900126422256,16689.760369083102,13513.239630916896
15910,15910,15730,15820,1329200,ABB,-0.0056568196103079504,16756.393890419928,13587.606109580072
15820,15820,15640,15730,1369100,ABB,-0.0056890012642224486,16810.76602052,13631.233979480001
15730,15820,15550,15730,2014100,ABB,0.0,16830.50709160408,13763.492908395923
15550,15730,15270,15450,3366400,ABB,-0.017800381436745116,16784.73867645127,13953.26132354873
15550,15730,15450,15550,1199400,ABB,0.006472491909385036,16740.566748192345,14137.433251807655
15550,15550,15000,15180,3114700,ABB,-0.023794212218649524,16669.02232310693,14305.97767689307
15270,15450,15180,15360,1505200,ABB,0.011857707509881354,16601.13874917623,14474.861250823771
15360,15360,15090,15270,1104400,ABB,-0.005859375,16458.162021845437,14729.837978154561
15270,15270,15090,15270,1337200,ABB,0.0,16367.9701890998,14892.0298109002
15180,15270,14910,15090,1441900,ABB,-0.011787819253438081,16377.907714700741,14869.092285299259
15000,15180,14910,15180,1133100,ABB,0.005964214711729587,16380.374824987623,14862.625175012377
15180,15360,15000,15180,2039100,ABB,0.0,16387.31683714099,14824.683162859013
15180,15270,14910,15000,1629200,ABB,-0.011857707509881465,16399.011370449185,14749.988629550813
15000,15090,14640,14820,1494800,ABB,-0.01200000000000001,16425.819801536323,14650.180198463677
14640,14910,14550,14730,2066600,ABB,-0.006072874493927127,16455.280063646256,14544.719936353744
14730,14910,14640,14820,887000,ABB,0.006109979633401208,16282.18348666243,14544.81651333757
14820,14820,14450,14550,1353700,ABB,-0.018218623481781382,16126.44244844543,14510.55755155457
14640,14640,14270,14360,1832100,ABB,-0.013058419243986208,16102.693681072338,14379.306318927662
14360,14550,14360,14550,906300,ABB,0.013231197771587766,16046.312407830364,14308.687592169636
14450,14640,14360,14550,782400,ABB,0.0,15950.796024001062,14268.203975998938
14550,14640,14450,14640,959700,ABB,0.006185567010309256,15848.609641590676,14252.390358409324
14730,14730,14550,14640,640300,ABB,0.0,15748.632712549752,14243.367287450248
14640,14730,14550,14550,802700,ABB,-0.006147540983606592,15633.106313719389,14240.893686280611
14640,15000,14550,14910,1871300,ABB,0.024742268041237025,15565.103045329508,14254.896954670492
14910,15270,14910,15090,2518300,ABB,0.012072434607645954,15479.962056121634,14294.037943878366
15270,15270,14910,15000,690600,ABB,-0.005964214711729587,15458.22754157313,14297.77245842687
15000,15000,14820,14820,1038800,ABB,-0.01200000000000001,15387.615318454475,14314.384681545525
14550,14820,14450,14640,3158800,ABB,-0.012145748987854255,15327.219410698464,14311.780589301536
14550,14730,14450,14640,1566200,ABB,0.0,15256.68326191576,14319.31673808424
14550,14640,14270,14550,2648800,ABB,-0.006147540983606592,15219.078595876294,14302.921404123706
14360,14640,14360,14450,1591800,ABB,-0.0068728522336769515,15158.941020162687,14290.058979837313
14450,14640,14360,14640,1626400,ABB,0.01314878892733562,15079.278731728205,14315.721268271795
